,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,sentiment
2375,0.35,0.5489999999999999,0.584,0.198,0.502,-1
1535,0.332,0.486,0.596,0.208,0.469,-1
2586,0.432,0.462,0.536,0.268,0.452,-1
388,0.4463333333333333,0.5113333333333333,0.4273333333333333,0.2746666666666666,0.421,-1
2056,0.301,0.51,0.476,0.1939999999999999,0.616,-1
2004,0.4469999999999999,0.4664999999999999,0.4215,0.2955,0.424,-1
2765,0.447,0.483,0.451,0.291,0.4529999999999999,-1
1161,0.357,0.5539999999999999,0.632,0.185,0.474,-1
1168,0.449,0.385,0.512,0.255,0.405,-1
835,0.3904999999999999,0.5095000000000001,0.4995,0.19,0.4389999999999999,-1
900,0.475,0.556,0.384,0.293,0.418,-1
2994,0.378,0.5035,0.5065,0.208,0.4505,-1
1016,0.376,0.5203333333333333,0.4986666666666666,0.2199999999999999,0.4753333333333334,-1
691,0.367,0.638,0.472,0.263,0.526,-1
1461,0.367,0.595,0.45,0.276,0.4579999999999999,-1
1979,0.429,0.585,0.479,0.2739999999999999,0.525,-1
1226,0.4195,0.5115000000000001,0.544,0.3145,0.5075000000000001,-1
136,0.3395,0.4955,0.5489999999999999,0.2265,0.4995,-1
795,0.4612,0.506,0.3863999999999999,0.2986,0.4042,-1
2349,0.438375,0.46325,0.4404999999999999,0.24675,0.424875,-1
2016,0.472,0.3879999999999999,0.45,0.376,0.428,-1
1060,0.4305294117647059,0.5188823529411765,0.4385294117647059,0.268235294117647,0.4436470588235293,-1
18,0.436,0.515,0.501,0.268,0.446,-1
3214,0.3196666666666666,0.5086666666666667,0.6096666666666667,0.1706666666666666,0.5136666666666666,-1
2006,0.37,0.581,0.513,0.267,0.494,-1
1197,0.302,0.56,0.611,0.1989999999999999,0.506,-1
1753,0.4479999999999999,0.456,0.496,0.23,0.4429999999999999,-1
177,0.4029999999999999,0.523,0.542,0.299,0.419,-1
2863,0.411,0.508,0.507,0.21,0.386,-1
1301,0.369,0.5215000000000001,0.504,0.1955,0.4695,-1
2494,0.392,0.5425,0.533,0.27,0.4965,-1
286,0.4216153846153846,0.4756923076923077,0.4818461538461538,0.2501538461538462,0.4380769230769231,-1
601,0.384,0.529,0.495,0.165,0.4579999999999999,-1
1029,0.451,0.541,0.465,0.254,0.415,-1
2651,0.4471875,0.4721875,0.4093125,0.2769374999999999,0.440375,-1
620,0.392,0.397,0.447,0.166,0.396,-1
2766,0.3757142857142857,0.5017142857142857,0.497,0.2134285714285714,0.4645714285714287,-1
1667,0.349,0.693,0.46,0.173,0.532,-1
1469,0.414,0.532,0.476,0.3,0.491,-1
2304,0.3779999999999999,0.544,0.4379999999999999,0.2319999999999999,0.434,-1
458,0.467,0.449,0.4679999999999999,0.258,0.396,-1
247,0.38,0.483,0.555,0.237,0.3979999999999999,-1
2125,0.4095,0.495,0.492,0.2905,0.432,-1
978,0.456,0.367,0.365,0.295,0.392,-1
706,0.47,0.376,0.496,0.396,0.381,-1
2317,0.3879999999999999,0.51,0.536,0.161,0.455,-1
736,0.4679999999999999,0.37,0.495,0.282,0.3879999999999999,-1
2612,0.367,0.509,0.492,0.237,0.488,-1
1597,0.43,0.419,0.545,0.311,0.447,-1
631,0.3329999999999999,0.496,0.604,0.182,0.505,-1
3372,0.352,0.563,0.551,0.198,0.4,-1
1122,0.419,0.442,0.4379999999999999,0.3429999999999999,0.345,-1
2020,0.308,0.518,0.545,0.2189999999999999,0.462,-1
1958,0.308,0.4985,0.6320000000000001,0.1689999999999999,0.528,-1
1330,0.427,0.509,0.475,0.208,0.407,-1
937,0.367,0.471,0.542,0.213,0.461,-1
363,0.442,0.531,0.436,0.218,0.421,-1
3719,0.431,0.54,0.416,0.335,0.359,-1
2379,0.406,0.522,0.51,0.23,0.474,-1
65,0.3914999999999999,0.5660000000000001,0.4575,0.2259999999999999,0.4985,-1
3223,0.432,0.414,0.429,0.271,0.4289999999999999,-1
4000,0.37,0.542,0.382,0.255,0.529,-1
1727,0.449,0.442,0.486,0.327,0.412,-1
3127,0.32,0.446,0.565,0.156,0.516,-1
1170,0.4639999999999999,0.4039999999999999,0.421,0.292,0.346,-1
470,0.4295,0.4965,0.48475,0.29975,0.43875,-1
367,0.419,0.4525,0.369,0.2485,0.4065,-1
1215,0.4145,0.441,0.5315,0.2174999999999999,0.4305,-1
1679,0.42,0.3979999999999999,0.5820000000000001,0.262,0.472,-1
2000,0.4379999999999999,0.374,0.466,0.276,0.386,-1
2714,0.4395,0.41,0.4595,0.27,0.4024999999999999,-1
248,0.461,0.43,0.428,0.299,0.346,-1
2328,0.355,0.4679999999999999,0.462,0.253,0.43,-1
1404,0.4645,0.4745,0.4935,0.2815,0.414,-1
2265,0.4231666666666667,0.5248333333333334,0.4903333333333333,0.258,0.4581666666666666,-1
2084,0.4416249999999999,0.4307500000000001,0.461125,0.29275,0.4434999999999999,-1
1038,0.374,0.593,0.506,0.211,0.488,-1
3125,0.407,0.4589999999999999,0.474,0.241,0.457,-1
1121,0.3979999999999999,0.421,0.499,0.268,0.4629999999999999,-1
95,0.357,0.5770000000000001,0.47,0.261,0.485,-1
2316,0.3775,0.504,0.479,0.244,0.4715,-1
176,0.408,0.442,0.483,0.218,0.452,-1
1343,0.4679999999999999,0.512,0.403,0.295,0.412,-1
28,0.395,0.5760000000000001,0.494,0.2189999999999999,0.497,-1
1405,0.397,0.5175,0.4845,0.2015,0.485,-1
2307,0.407,0.4539999999999999,0.623,0.258,0.447,-1
1516,0.38,0.675,0.4679999999999999,0.2319999999999999,0.531,-1
1423,0.435,0.4276666666666666,0.481,0.2823333333333333,0.3933333333333333,-1
964,0.4355,0.55,0.4855,0.235,0.4589999999999999,-1
691,0.4200909090909091,0.4817272727272728,0.4669999999999998,0.2544545454545455,0.4355454545454545,-1
1487,0.362,0.47,0.574,0.192,0.442,-1
1140,0.433,0.4135,0.4261666666666667,0.2718333333333333,0.405,-1
2076,0.3939999999999999,0.461,0.495,0.258,0.48,-1
383,0.432,0.44,0.486,0.287,0.412,-1
1308,0.4485,0.532,0.4535,0.266,0.4449999999999999,-1
518,0.4039999999999999,0.4945,0.4745,0.219,0.4435,-1
4055,0.3379999999999999,0.575,0.492,0.265,0.44,-1
596,0.429,0.428,0.39,0.2289999999999999,0.4,-1
2849,0.307,0.654,0.531,0.211,0.59,-1
1467,0.4599999999999999,0.4425,0.4715,0.2795,0.4205,-1
2077,0.435,0.396,0.416,0.223,0.3879999999999999,-1
1586,0.467,0.53,0.422,0.291,0.445,-1
651,0.308,0.617,0.575,0.108,0.518,-1
3052,0.478,0.4639999999999999,0.401,0.307,0.455,-1
2726,0.427,0.422,0.4515,0.277,0.389,-1
2534,0.381,0.546,0.4679999999999999,0.213,0.465,-1
1217,0.4434,0.4672,0.473,0.2568,0.4529999999999999,-1
1635,0.383,0.526,0.488,0.2339999999999999,0.492,-1
375,0.4029999999999999,0.42,0.43,0.289,0.36,-1
319,0.366,0.465,0.482,0.185,0.431,-1
2222,0.4116666666666666,0.4246666666666667,0.4763333333333333,0.264,0.4066666666666667,-1
320,0.3929999999999999,0.652,0.461,0.222,0.478,-1
2088,0.391,0.51,0.42,0.1889999999999999,0.452,-1
1125,0.392,0.527,0.479,0.2289999999999999,0.457,-1
742,0.406,0.43,0.494,0.316,0.3379999999999999,-1
307,0.346,0.627,0.5429999999999999,0.216,0.531,-1
2220,0.3339999999999999,0.552,0.64,0.205,0.515,-1
882,0.367,0.508,0.59,0.247,0.498,-1
2666,0.408,0.439,0.545,0.187,0.473,-1
274,0.4205,0.5025,0.5145,0.242,0.4255,-1
3646,0.432,0.392,0.47,0.268,0.471,-1
1733,0.3979999999999999,0.445,0.4589999999999999,0.238,0.445,-1
731,0.4173333333333334,0.4883333333333333,0.5103333333333334,0.2406666666666666,0.435,-1
2548,0.4429999999999999,0.44,0.467,0.256,0.4639999999999999,-1
980,0.4105,0.53275,0.5185,0.26825,0.48125,-1
2489,0.4145,0.4475,0.486,0.269,0.4495,-1
1890,0.3939999999999999,0.5760000000000001,0.376,0.281,0.411,-1
1073,0.379,0.466,0.517,0.2319999999999999,0.461,-1
226,0.3974999999999999,0.4997499999999999,0.48575,0.27,0.4907499999999999,-1
3783,0.3934999999999999,0.5825,0.4004999999999999,0.2324999999999999,0.456,-1
156,0.452,0.369,0.3389999999999999,0.282,0.349,-1
515,0.349,0.604,0.499,0.2189999999999999,0.581,-1
1897,0.455,0.485,0.4429999999999999,0.256,0.461,-1
814,0.449,0.486,0.4443333333333333,0.262,0.447,-1
2999,0.3979999999999999,0.579,0.53,0.188,0.501,-1
859,0.355,0.407,0.361,0.228,0.476,-1
2802,0.456,0.508,0.441,0.375,0.457,-1
1992,0.4356666666666666,0.4246666666666667,0.4486666666666667,0.2729999999999999,0.4196666666666666,-1
1997,0.412,0.4379999999999999,0.407,0.2239999999999999,0.433,-1
1375,0.4507142857142856,0.5096428571428572,0.4403571428571428,0.2460714285714285,0.4152142857142858,-1
419,0.3329999999999999,0.509,0.6459999999999999,0.1989999999999999,0.547,-1
2247,0.452,0.483,0.41,0.308,0.4379999999999999,-1
1023,0.363,0.545,0.6,0.182,0.498,-1
2533,0.445,0.586,0.419,0.288,0.491,-1
155,0.43,0.4429999999999999,0.476,0.272,0.406,-1
2167,0.348,0.5379999999999999,0.56,0.192,0.483,-1
2227,0.422,0.4622,0.5262,0.287,0.4529999999999999,-1
1456,0.426,0.434,0.482,0.1939999999999999,0.436,-1
288,0.472,0.516,0.44,0.27025,0.42225,-1
1851,0.466,0.5329999999999999,0.3929999999999999,0.265,0.511,-1
725,0.3989999999999999,0.488,0.42,0.2269999999999999,0.416,-1
2467,0.474,0.408,0.417,0.337,0.402,-1
2537,0.4335,0.4735,0.4459999999999999,0.318,0.4825,-1
1224,0.419,0.545,0.499,0.24,0.507,-1
949,0.412,0.564,0.434,0.257,0.472,-1
611,0.3424999999999999,0.5265,0.6074999999999999,0.1985,0.483,-1
484,0.348,0.5670000000000001,0.5529999999999999,0.262,0.552,-1
2317,0.427,0.346,0.421,0.325,0.352,-1
345,0.3047499999999999,0.57075,0.61225,0.1455,0.561,-1
2456,0.354,0.621,0.505,0.298,0.44,-1
1024,0.405,0.414,0.446,0.176,0.422,-1
1134,0.417,0.477,0.5005000000000001,0.2085,0.4525,-1
164,0.414,0.4629999999999999,0.4529999999999999,0.2319999999999999,0.416,-1
1866,0.308,0.6020000000000001,0.5705,0.2,0.5415,-1
2263,0.436,0.52,0.442,0.311,0.4039999999999999,-1
1180,0.4535,0.471125,0.44475,0.291375,0.408875,-1
2302,0.462,0.405,0.48,0.304,0.391,-1
1450,0.418,0.438,0.4945,0.1987499999999999,0.4295,-1
2732,0.392,0.4549999999999999,0.4135,0.27,0.446,-1
319,0.3783333333333334,0.52,0.4883333333333333,0.2299999999999999,0.463,-1
297,0.337,0.5286666666666666,0.5476666666666666,0.1776666666666666,0.4803333333333333,-1
1355,0.439,0.401,0.49,0.318,0.4639999999999999,-1
1416,0.473,0.427,0.3989999999999999,0.3339999999999999,0.348,-1
358,0.414,0.5235000000000001,0.4495,0.178,0.427,-1
3258,0.417,0.426,0.5660000000000001,0.268,0.4539999999999999,-1
2262,0.3980000000000001,0.5176666666666667,0.5129999999999999,0.2373333333333333,0.4575,-1
3061,0.4275,0.567,0.4315,0.2155,0.425,-1
778,0.407,0.46,0.456,0.319,0.49,-1
453,0.4605,0.5055000000000001,0.4125,0.274,0.391,-1
1281,0.451,0.442,0.415,0.2339999999999999,0.446,-1
3656,0.302,0.482,0.504,0.173,0.455,-1
1508,0.489,0.51,0.4309999999999999,0.2514999999999999,0.4085,-1
2604,0.367,0.48,0.536,0.201,0.481,-1
1778,0.3773333333333333,0.4973333333333333,0.513,0.1773333333333333,0.4633333333333334,-1
3217,0.462,0.445,0.441,0.35,0.44,-1
1617,0.4533333333333333,0.4679999999999999,0.4226666666666667,0.288,0.43,-1
1908,0.4,0.411,0.494,0.289,0.41,-1
23,0.372,0.307,0.467,0.193,0.37,-1
424,0.4044999999999999,0.4409999999999999,0.4375,0.2825,0.4775,-1
1474,0.396,0.5429999999999999,0.424,0.225,0.4379999999999999,-1
230,0.435,0.376,0.506,0.3095,0.4195,-1
1019,0.462,0.517,0.43,0.34,0.3929999999999999,-1
2689,0.313,0.4605,0.6419999999999999,0.198,0.509,-1
1223,0.369,0.601,0.578,0.196,0.476,-1
3121,0.401,0.461,0.472,0.191,0.456,-1
2203,0.474,0.435,0.482,0.308,0.3829999999999999,-1
480,0.3839999999999999,0.4589999999999999,0.4503333333333333,0.2286666666666666,0.42,-1
1359,0.422,0.5589999999999999,0.379,0.239,0.53,-1
581,0.369,0.4945,0.5085000000000001,0.1885,0.489,-1
1042,0.391,0.61,0.4589999999999999,0.239,0.476,-1
2603,0.456,0.316,0.369,0.266,0.34,-1
1188,0.4415,0.495,0.4419999999999999,0.257,0.412,-1
1400,0.4303333333333333,0.5476666666666667,0.3923333333333333,0.264,0.4616666666666666,-1
1840,0.3929999999999999,0.4479999999999999,0.46,0.251,0.426,-1
544,0.3936666666666666,0.4676666666666667,0.4989999999999999,0.2589999999999999,0.459,-1
2448,0.391,0.493,0.531,0.31,0.46,-1
2017,0.4165,0.4287499999999999,0.4669999999999999,0.26725,0.44325,-1
2349,0.365,0.44975,0.52525,0.206,0.4469999999999999,-1
1745,0.358,0.5461666666666667,0.5756666666666667,0.2095,0.4973333333333333,-1
1370,0.307,0.621,0.532,0.24,0.517,-1
684,0.4436000000000001,0.5254000000000001,0.4745999999999999,0.279,0.4276,-1
3639,0.4599999999999999,0.4725,0.423,0.27925,0.421,-1
535,0.3953333333333333,0.4983333333333333,0.5281666666666667,0.2231666666666667,0.4553333333333333,-1
739,0.4384285714285715,0.4645714285714285,0.43,0.2605714285714285,0.4061428571428571,-1
2126,0.342,0.5670000000000001,0.56,0.172,0.5329999999999999,-1
274,0.445,0.46825,0.4362499999999999,0.2375,0.42675,-1
585,0.4539999999999999,0.46,0.415,0.34,0.44,-1
492,0.364,0.499,0.554,0.2175,0.504,-1
2290,0.4589999999999999,0.511,0.43,0.306,0.4039999999999999,-1
1083,0.4335,0.4509999999999999,0.4415,0.264,0.404,-1
375,0.3887692307692308,0.5266923076923077,0.5371538461538462,0.1997692307692308,0.4876923076923077,-1
928,0.3979999999999999,0.47,0.452,0.288,0.471,-1
1711,0.465,0.41,0.431,0.296,0.3779999999999999,-1
86,0.4755,0.4649999999999999,0.429,0.2314999999999999,0.3984999999999999,-1
692,0.431,0.43,0.505,0.3329999999999999,0.4579999999999999,-1
785,0.452,0.351,0.445,0.296,0.381,-1
241,0.405,0.53,0.5,0.214,0.492,-1
1345,0.3876666666666666,0.4949999999999999,0.4956666666666667,0.2246666666666666,0.4763333333333333,-1
1597,0.364,0.563,0.5329999999999999,0.242,0.541,-1
1123,0.377,0.3979999999999999,0.55,0.203,0.4379999999999999,-1
325,0.451,0.3429999999999999,0.481,0.278,0.3329999999999999,-1
536,0.3125,0.56325,0.5575,0.146,0.53475,-1
17,0.4135,0.4569999999999999,0.422,0.2764999999999999,0.4365,-1
1762,0.43325,0.49875,0.40975,0.2725,0.42925,-1
3546,0.348,0.473,0.528,0.2,0.449,-1
2095,0.4357499999999999,0.4785,0.4570000000000001,0.255,0.4335,-1
1511,0.313,0.569,0.54,0.136,0.544,-1
2155,0.4465,0.3984999999999999,0.3575,0.2765,0.3795,-1
1069,0.4105,0.523,0.5155000000000001,0.221,0.41,-1
1288,0.3804999999999999,0.5215000000000001,0.5295000000000001,0.2334999999999999,0.4805,-1
1873,0.32,0.541,0.634,0.124,0.56,-1
3955,0.4103333333333332,0.5298333333333333,0.4938333333333333,0.2416666666666666,0.4811666666666667,-1
899,0.4192499999999999,0.505,0.47925,0.242,0.4362499999999999,-1
952,0.4539999999999999,0.4445,0.4715,0.2764999999999999,0.441,-1
2564,0.473,0.4429999999999999,0.561,0.247,0.412,-1
531,0.401,0.422,0.4579999999999999,0.239,0.425,-1
2673,0.4418,0.4588,0.4926,0.2768,0.4414,-1
106,0.427,0.5243333333333334,0.4766666666666667,0.2413333333333333,0.441,-1
1537,0.4655,0.4895,0.426,0.2755,0.3865,-1
1543,0.423388888888889,0.4725555555555555,0.4296666666666666,0.2622777777777778,0.4218888888888889,-1
636,0.3475,0.589,0.484,0.243,0.5940000000000001,-1
3102,0.381,0.672,0.494,0.251,0.518,-1
3155,0.439,0.428,0.4579999999999999,0.288,0.411,-1
1096,0.414,0.4236666666666666,0.4019999999999999,0.2549999999999999,0.43,-1
2939,0.3794999999999999,0.645,0.4745,0.2225,0.528,-1
1261,0.455,0.4903333333333333,0.4523333333333333,0.3283333333333333,0.4293333333333333,-1
2445,0.345,0.585,0.584,0.1369999999999999,0.523,-1
3121,0.39,0.5765,0.469,0.2484999999999999,0.4875,-1
897,0.4203333333333334,0.4333333333333333,0.4396666666666666,0.238,0.4153333333333333,-1
1179,0.469,0.357,0.345,0.285,0.3939999999999999,-1
1105,0.4539999999999999,0.442,0.45,0.307,0.413,-1
47,0.4,0.512,0.5125,0.2945,0.471,-1
895,0.427,0.375,0.42,0.341,0.424,-1
1889,0.4506666666666666,0.4796666666666667,0.4233333333333333,0.2846666666666667,0.458,-1
1733,0.401,0.499,0.523,0.311,0.494,-1
474,0.368,0.417,0.547,0.185,0.419,-1
3222,0.408,0.407,0.432,0.298,0.405,-1
2270,0.38975,0.4634999999999999,0.50825,0.2329999999999999,0.4515,-1
938,0.362,0.485,0.6085,0.1575,0.4599999999999999,-1
736,0.469,0.537,0.4579999999999999,0.285,0.4479999999999999,-1
2521,0.4065,0.4475,0.5405,0.252,0.4814999999999999,-1
1764,0.38,0.512,0.493,0.2019999999999999,0.49,-1
1656,0.3735,0.4595,0.485,0.2975,0.4445,-1
1270,0.466,0.498,0.409,0.254,0.422,-1
1016,0.4479999999999999,0.541,0.49,0.268,0.447,-1
120,0.359,0.474,0.502,0.166,0.546,-1
1158,0.4185,0.484,0.4659999999999999,0.258,0.46,-1
1471,0.3199999999999999,0.5725,0.57075,0.16975,0.55175,-1
387,0.32,0.469,0.47,0.213,0.556,-1
2353,0.3928571428571428,0.515,0.5078571428571429,0.2312857142857142,0.469,-1
743,0.3989999999999999,0.584,0.364,0.296,0.335,-1
145,0.4373333333333333,0.4343333333333334,0.4876666666666667,0.3046666666666666,0.457,-1
2677,0.41,0.634,0.51,0.302,0.511,-1
926,0.455,0.45,0.446,0.3939999999999999,0.428,-1
1045,0.46975,0.495,0.5505,0.28,0.4535,-1
531,0.397,0.36,0.455,0.268,0.446,-1
1631,0.437,0.435,0.406,0.304,0.431,-1
1529,0.44,0.368,0.41,0.284,0.364,-1
2266,0.444,0.4629999999999999,0.346,0.301,0.466,-1
2429,0.428,0.3879999999999999,0.413,0.301,0.418,-1
1189,0.39,0.528,0.497,0.228,0.495,-1
1201,0.3425714285714285,0.5617142857142856,0.5107857142857143,0.2114285714285714,0.5146428571428572,-1
490,0.348,0.402,0.536,0.1969999999999999,0.457,-1
2188,0.444,0.373,0.4,0.284,0.391,-1
2376,0.472,0.3675,0.4675,0.282,0.39,-1
2030,0.3885,0.472,0.4615,0.2485,0.4565,-1
2921,0.4315,0.5595000000000001,0.4505,0.2465,0.4685,-1
631,0.435,0.54,0.435,0.228,0.373,-1
113,0.41,0.517,0.438,0.189,0.432,-1
2389,0.397,0.487,0.588,0.193,0.447,-1
446,0.39,0.61,0.449,0.152,0.501,-1
2195,0.4579999999999999,0.407,0.48,0.208,0.4479999999999999,-1
2893,0.4225,0.3269999999999999,0.401,0.25,0.399,-1
473,0.415,0.501,0.56,0.273,0.495,-1
853,0.4531428571428572,0.4577142857142857,0.451,0.286,0.4118571428571428,-1
2719,0.359,0.672,0.501,0.22,0.593,-1
1530,0.44875,0.4599999999999999,0.38975,0.259,0.421,-1
2219,0.475,0.436,0.461,0.295,0.402,-1
678,0.469,0.467,0.46,0.336,0.432,-1
1432,0.4589999999999999,0.505,0.493,0.3279999999999999,0.4529999999999999,-1
2733,0.387,0.48,0.527,0.247,0.43,-1
912,0.392,0.521,0.579,0.2239999999999999,0.501,-1
102,0.3989999999999999,0.512,0.518,0.203,0.476,-1
2861,0.386,0.4039999999999999,0.413,0.218,0.432,-1
2175,0.3929999999999999,0.5,0.507,0.241,0.45,-1
3173,0.4589999999999999,0.504,0.396,0.271,0.407,-1
1435,0.349,0.43,0.5489999999999999,0.1989999999999999,0.4429999999999999,-1
1989,0.4639999999999999,0.361,0.427,0.319,0.424,-1
1922,0.415,0.5529999999999999,0.4429999999999999,0.242,0.396,-1
2263,0.452125,0.5049999999999999,0.445,0.271875,0.423125,-1
1139,0.407,0.515,0.452,0.289,0.475,-1
2431,0.446,0.498,0.5,0.283,0.441,-1
1265,0.372,0.472,0.552,0.179,0.466,-1
1667,0.303,0.682,0.526,0.1159999999999999,0.529,-1
2957,0.428,0.488,0.449,0.294,0.474,-1
197,0.375,0.527,0.586,0.2065,0.4945,-1
553,0.423,0.481,0.4308571428571429,0.2584285714285714,0.4199999999999999,-1
2904,0.3225,0.507,0.5575,0.175,0.4695,-1
524,0.46,0.395,0.414,0.283,0.38,-1
1292,0.441,0.386,0.518,0.304,0.406,-1
70,0.4463333333333333,0.4912666666666666,0.4624,0.267,0.4147999999999999,-1
1135,0.39275,0.4489999999999999,0.49225,0.2445,0.43075,-1
578,0.4379999999999999,0.4105,0.4564999999999999,0.224,0.3735,-1
1961,0.476,0.441,0.49,0.281,0.381,-1
3134,0.4433333333333333,0.512,0.461,0.2466666666666666,0.4156666666666666,-1
2888,0.4539999999999999,0.637,0.465,0.282,0.456,-1
536,0.407,0.426,0.457,0.261,0.418,-1
845,0.363,0.636,0.501,0.22,0.519,-1
2742,0.4433333333333333,0.5013333333333333,0.4476666666666666,0.2923333333333333,0.4193333333333333,-1
1085,0.376,0.588,0.507,0.197,0.5434999999999999,-1
951,0.45,0.5539999999999999,0.409,0.24,0.43,-1
2205,0.4275,0.46,0.45,0.2309999999999999,0.4445,-1
906,0.4475,0.4085,0.4135,0.2595,0.4014999999999999,-1
351,0.3359999999999999,0.5325,0.51,0.18,0.498,-1
2983,0.3055,0.48,0.665,0.195,0.531,-1
2365,0.415,0.522,0.4589999999999999,0.193,0.426,-1
2478,0.369,0.481,0.504,0.27,0.426,-1
1639,0.337,0.5489999999999999,0.51,0.146,0.55,-1
1016,0.447,0.4639999999999999,0.386,0.297,0.389,-1
3296,0.3155,0.5565,0.5065000000000001,0.2165,0.5409999999999999,-1
1338,0.429,0.568,0.527,0.25,0.47,-1
1030,0.444,0.5539999999999999,0.445,0.293,0.4679999999999999,-1
881,0.4215,0.5665,0.412,0.2759999999999999,0.4975,-1
368,0.409,0.608,0.532,0.21,0.482,-1
2505,0.4039999999999999,0.521,0.472,0.204,0.581,-1
2180,0.3435,0.5025,0.5685,0.1995,0.5035000000000001,-1
2070,0.4664999999999999,0.47425,0.4257499999999999,0.266,0.4027499999999999,-1
307,0.4525,0.501,0.47,0.298,0.452,-1
1652,0.389,0.4589999999999999,0.488,0.187,0.476,-1
1455,0.4569999999999999,0.3964999999999999,0.4165,0.2955,0.4135,-1
1647,0.457,0.502,0.392,0.299,0.462,-1
1761,0.3829999999999999,0.482,0.471,0.208,0.389,-1
812,0.45,0.496,0.4639999999999999,0.355,0.4589999999999999,-1
1461,0.415,0.461,0.467,0.268,0.434,-1
3581,0.451,0.4345,0.472,0.2825,0.408,-1
3592,0.4435,0.441,0.4639999999999999,0.1985,0.3955,-1
30,0.354,0.5870000000000001,0.5379999999999999,0.125,0.521,-1
1179,0.4579999999999999,0.432,0.456,0.254,0.401,-1
1967,0.437,0.3829999999999999,0.3829999999999999,0.301,0.335,-1
1531,0.4475,0.526,0.4925,0.315,0.489,-1
1417,0.4579999999999999,0.433,0.4539999999999999,0.18,0.416,-1
2662,0.422,0.48,0.501,0.313,0.484,-1
1969,0.367,0.384,0.5,0.217,0.416,-1
158,0.442,0.552,0.37,0.2739999999999999,0.367,-1
3012,0.399,0.497,0.426,0.1615,0.431,-1
1098,0.356,0.471,0.613,0.192,0.479,-1
660,0.449,0.4495,0.401,0.2415,0.3994999999999999,-1
1259,0.3219999999999999,0.5526000000000001,0.6022000000000001,0.172,0.5412000000000001,-1
2875,0.4599999999999999,0.4599999999999999,0.405,0.2855,0.3725,-1
2419,0.4663333333333333,0.4023333333333334,0.3486666666666666,0.3093333333333333,0.4486666666666666,-1
2605,0.43,0.521,0.428,0.2789999999999999,0.3939999999999999,-1
68,0.4355,0.5295,0.4445,0.276,0.44,-1
567,0.361,0.4845,0.542,0.228,0.476,-1
3448,0.4539999999999999,0.461,0.4579999999999999,0.2789999999999999,0.478,-1
2052,0.395,0.616,0.476,0.348,0.527,-1
1098,0.3565,0.5189999999999999,0.5145,0.226,0.492,-1
2470,0.3847499999999999,0.553,0.4875,0.2435,0.49175,-1
1977,0.46,0.486,0.542,0.284,0.434,-1
271,0.37,0.529,0.474,0.198,0.445,-1
716,0.3,0.5489999999999999,0.593,0.153,0.511,-1
966,0.35,0.522,0.5529999999999999,0.236,0.54,-1
1086,0.4105,0.522,0.5309999999999999,0.2295,0.4485,-1
3055,0.4375,0.5627500000000001,0.46075,0.27825,0.4629999999999999,-1
900,0.4629999999999999,0.38,0.4429999999999999,0.29,0.347,-1
2053,0.314,0.5579999999999999,0.4029999999999999,0.107,0.452,-1
545,0.408,0.419,0.4782499999999999,0.22625,0.45425,-1
273,0.3814999999999999,0.396,0.5385,0.1675,0.39,-1
1067,0.34,0.556,0.492,0.203,0.499,-1
1612,0.38,0.418,0.49,0.292,0.473,-1
1064,0.423,0.418,0.539,0.311,0.424,-1
1815,0.376,0.3914999999999999,0.4409999999999999,0.2674999999999999,0.4185,-1
2376,0.401,0.62,0.441,0.236,0.477,-1
1223,0.4679999999999999,0.494,0.407,0.293,0.4679999999999999,-1
3660,0.423,0.377,0.431,0.217,0.3939999999999999,-1
870,0.4,0.4395,0.5315000000000001,0.186,0.416,-1
827,0.4379999999999999,0.315,0.376,0.268,0.367,-1
275,0.318,0.5463333333333332,0.6263333333333333,0.1556666666666666,0.512,-1
1373,0.472,0.506,0.4039999999999999,0.28,0.496,-1
2022,0.4579999999999999,0.477,0.43,0.348,0.452,-1
432,0.349,0.588,0.512,0.22,0.501,-1
